"miRNA"	"Count"
"hsa-miR-3130-5p"	4
"hsa-miR-3130-5p"	5
"hsa-miR-3130-5p"	1
"hsa-miR-3130-5p"	1
"hsa-miR-3136-5p"	1
"hsa-miR-3140-3p"	1
"hsa-miR-548t-5p"	1
"hsa-miR-548v"	2
"hsa-miR-548v"	1
"hsa-miR-548v"	1
"hsa-miR-548v"	1
"hsa-miR-3170"	1
"hsa-miR-3170"	1
"hsa-miR-323b-3p"	2
"hsa-miR-323b-3p"	13
"hsa-miR-3174"	1
"hsa-miR-3177-3p"	1
"hsa-miR-3187-3p"	1
"hsa-miR-3189-3p"	1
"hsa-miR-3190-5p"	1
"hsa-miR-3193"	1
"hsa-miR-3199"	1
"hsa-miR-3200-3p"	1
"hsa-miR-3200-3p"	3
"hsa-miR-3065-3p"	1
"hsa-miR-3065-3p"	10
"hsa-miR-3065-3p"	3
"hsa-miR-378c"	6
"hsa-miR-378c"	2
"hsa-miR-4326"	1
"hsa-miR-4326"	1
"hsa-miR-4326"	2
"hsa-miR-4326"	2
"hsa-miR-2355-5p"	1
"hsa-miR-2355-5p"	1
"hsa-miR-2355-5p"	2
"hsa-miR-2355-5p"	39
"hsa-miR-2355-5p"	3
"hsa-miR-2355-5p"	7
"hsa-miR-2355-5p"	2
"hsa-miR-500b-5p"	1
"hsa-miR-500b-5p"	6
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	5
"hsa-miR-2355-3p"	4
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	1
"hsa-miR-3605-5p"	1
"hsa-miR-3605-3p"	1
"hsa-miR-3605-3p"	4
"hsa-miR-3607-3p"	1
"hsa-miR-3607-3p"	1
"hsa-miR-3607-3p"	1
"hsa-miR-3607-3p"	5
"hsa-miR-3607-3p"	2
"hsa-miR-3607-3p"	3
"hsa-miR-3607-3p"	2
"hsa-miR-3607-3p"	10
"hsa-miR-3607-3p"	3
"hsa-miR-3613-5p"	1
"hsa-miR-3613-5p"	2
"hsa-miR-3613-5p"	1
"hsa-miR-3615"	1
"hsa-miR-3615"	2
"hsa-miR-3615"	21
"hsa-miR-3615"	5
"hsa-miR-3615"	1
"hsa-miR-23c"	4
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3653"	1
"hsa-miR-3654"	1
"hsa-miR-3654"	1
"hsa-miR-3662"	1
"hsa-miR-3664-5p"	1
"hsa-miR-3677-3p"	2
"hsa-miR-3678-5p"	1
"hsa-miR-3678-3p"	1
"hsa-miR-3679-3p"	1
"hsa-miR-3684"	1
"hsa-miR-3690"	1
"hsa-miR-3913-5p"	1
"hsa-miR-3913-5p"	1
"hsa-miR-3913-5p"	2
"hsa-miR-3913-5p"	1
"hsa-miR-676-3p"	1
"hsa-miR-676-3p"	2
"hsa-miR-676-3p"	2
"hsa-miR-676-3p"	1
"hsa-miR-676-3p"	1
"hsa-miR-3928-3p"	1
"hsa-miR-3928-3p"	2
"hsa-miR-3934-5p"	3
"hsa-miR-3940-3p"	3
"hsa-miR-378d"	1
"hsa-miR-378d"	1
"hsa-miR-4435"	1
"hsa-miR-4442"	2
"hsa-miR-4444"	1
"hsa-miR-4444"	1
"hsa-miR-4444"	1
"hsa-miR-4454"	1
"hsa-miR-4461"	1
"hsa-miR-4469"	1
"hsa-miR-4473"	1
"hsa-miR-4473"	2
"hsa-miR-4473"	1
"hsa-miR-4489"	1
"hsa-miR-3074-5p"	1
"hsa-miR-3074-5p"	7
"hsa-miR-3074-5p"	1
"hsa-miR-3157-3p"	1
"hsa-miR-3194-3p"	1
"hsa-miR-3940-5p"	1
"hsa-miR-3940-5p"	1
"hsa-miR-4474-5p"	1
"hsa-miR-4658"	1
"hsa-miR-4660"	1
"hsa-miR-4660"	1
"hsa-miR-4661-5p"	1
"hsa-miR-4661-5p"	1
"hsa-miR-4662a-5p"	14
"hsa-miR-4668-3p"	1
"hsa-miR-4674"	1
"hsa-miR-4674"	2
"hsa-miR-4676-5p"	1
"hsa-miR-4677-5p"	1
"hsa-miR-4677-3p"	1
"hsa-miR-4677-3p"	16
"hsa-miR-1343-3p"	1
"hsa-miR-4709-3p"	1
"hsa-miR-4724-5p"	1
"hsa-miR-4724-5p"	1
"hsa-miR-4724-5p"	1
"hsa-miR-4724-5p"	1
"hsa-miR-4728-3p"	1
"hsa-miR-4735-3p"	1
"hsa-miR-3064-3p"	1
"hsa-miR-4742-3p"	1
"hsa-miR-3591-5p"	2
"hsa-miR-4746-5p"	5
"hsa-miR-4746-5p"	3
"hsa-miR-4754"	1
"hsa-miR-4766-5p"	1
"hsa-miR-4772-3p"	3
"hsa-miR-4772-3p"	4
"hsa-miR-4791"	1
"hsa-miR-4796-5p"	2
"hsa-miR-4797-3p"	1
"hsa-miR-4797-3p"	1
"hsa-miR-550a-3-5p"	1
"hsa-miR-550a-3-5p"	1
"hsa-miR-4999-5p"	1
"hsa-miR-5000-3p"	1
"hsa-miR-5003-3p"	1
"hsa-miR-5008-3p"	1
"hsa-miR-5010-3p"	1
"hsa-miR-5010-3p"	1
"hsa-miR-5010-3p"	1
"hsa-miR-664b-5p"	2
"hsa-miR-664b-3p"	5
"hsa-miR-5586-5p"	2
"hsa-miR-5586-5p"	12
"hsa-miR-1295b-5p"	1
"hsa-miR-1295b-5p"	1
"hsa-miR-1295b-5p"	1
"hsa-miR-1295b-5p"	1
"hsa-miR-5589-5p"	1
"hsa-miR-5589-3p"	1
"hsa-miR-5697"	1
"hsa-miR-5706"	1
"hsa-miR-5706"	1
"hsa-miR-181b-3p"	3
"hsa-miR-181b-3p"	3
"hsa-miR-204-3p"	1
"hsa-miR-301a-5p"	4
"hsa-miR-301a-5p"	1
"hsa-miR-382-3p"	4
"hsa-miR-382-3p"	1
"hsa-miR-539-3p"	1
"hsa-miR-561-5p"	1
"hsa-miR-561-5p"	1
"hsa-miR-584-3p"	4
"hsa-miR-584-3p"	1
"hsa-miR-659-5p"	1
"hsa-miR-659-5p"	1
"hsa-miR-660-3p"	1
"hsa-miR-1247-3p"	2
"hsa-miR-1306-5p"	1
"hsa-miR-1306-5p"	4
"hsa-miR-1306-5p"	5
"hsa-miR-1307-5p"	1
"hsa-miR-1307-5p"	48
"hsa-miR-1307-5p"	39
"hsa-miR-1307-5p"	375
"hsa-miR-1307-5p"	44
"hsa-miR-1307-5p"	1
"hsa-miR-365b-3p"	7
"hsa-miR-365b-3p"	23
"hsa-miR-365b-3p"	21
"hsa-miR-365b-3p"	7
"hsa-miR-1185-1-3p"	1
"hsa-miR-376c-5p"	1
"hsa-miR-381-5p"	1
"hsa-miR-376b-5p"	1
"hsa-miR-503-3p"	2
"hsa-miR-758-5p"	1
"hsa-miR-758-5p"	4
"hsa-miR-3934-3p"	2
"hsa-miR-6125"	1
"hsa-miR-6501-5p"	1
"hsa-miR-6509-5p"	1
"hsa-miR-6510-3p"	1
"hsa-miR-6514-5p"	1
"hsa-miR-6514-5p"	1
"hsa-miR-6515-5p"	1
"hsa-miR-6715a-3p"	1
"hsa-miR-6715a-3p"	8
"hsa-miR-6715b-3p"	1
"hsa-miR-6511b-3p"	1
"hsa-miR-6511b-3p"	2
"hsa-miR-6718-5p"	7
"hsa-miR-6718-5p"	15
"hsa-miR-6718-5p"	34
"hsa-miR-6718-5p"	1
"hsa-miR-6718-5p"	3
"hsa-let-7c-3p"	5
"hsa-miR-128-1-5p"	5
"hsa-miR-128-1-5p"	1
"hsa-miR-133a-5p"	1
"hsa-miR-152-5p"	1
"hsa-miR-152-5p"	2
"hsa-miR-153-5p"	4
"hsa-miR-134-3p"	1
"hsa-miR-134-3p"	1
"hsa-miR-190a-3p"	1
"hsa-miR-370-5p"	1
"hsa-miR-370-5p"	3
"hsa-miR-412-5p"	1
"hsa-miR-487a-5p"	1
"hsa-miR-487a-5p"	1
"hsa-miR-579-5p"	1
"hsa-miR-579-5p"	1
"hsa-miR-580-5p"	1
"hsa-miR-653-3p"	1
"hsa-miR-874-5p"	2
"hsa-miR-874-5p"	2
"hsa-miR-887-5p"	1
"hsa-miR-942-3p"	1
"hsa-miR-1287-3p"	1
"hsa-miR-1287-3p"	6
"hsa-miR-1287-3p"	6
"hsa-miR-500b-3p"	1
"hsa-miR-6734-5p"	1
"hsa-miR-6746-3p"	1
"hsa-miR-6748-5p"	1
"hsa-miR-6755-5p"	1
"hsa-miR-6755-5p"	1
"hsa-miR-6761-5p"	1
"hsa-miR-6761-5p"	1
"hsa-miR-6761-3p"	1
"hsa-miR-6772-3p"	1
"hsa-miR-6777-5p"	1
"hsa-miR-6777-5p"	1
"hsa-miR-6802-3p"	1
"hsa-miR-6815-5p"	1
"hsa-miR-6820-5p"	1
"hsa-miR-6820-3p"	1
"hsa-miR-6834-5p"	1
"hsa-miR-6836-5p"	1
"hsa-miR-6837-3p"	1
"hsa-miR-6837-3p"	1
"hsa-miR-6837-3p"	1
"hsa-miR-6851-3p"	1
"hsa-miR-6852-5p"	1
"hsa-miR-6854-5p"	2
"hsa-miR-6854-5p"	1
"hsa-miR-6858-5p"	1
"hsa-miR-6868-3p"	1
"hsa-miR-6877-5p"	1
"hsa-miR-6883-3p"	1
"hsa-miR-6888-3p"	1
"hsa-miR-6894-3p"	1
"hsa-miR-7705"	1
"hsa-miR-7706"	2
"hsa-miR-7706"	1
"hsa-miR-7850-5p"	1
"hsa-miR-7974"	4
