miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-143	hg38:chr5:149428976-149428999:+	1	0.706072	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428977-149428996:+	9	6.354649	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428977-149428997:+	7	4.942505	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428977-149428998:+	192	135.565839	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428977-149428999:+	38	26.830739	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428977-149429000:+	8	5.648577	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149428996:+	523	369.275697	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149428997:+	454	320.556724	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149428998:+	16582	11708.087208	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149428999:+	8402	5932.417605	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149429000:+	1501	1059.814190	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428978-149429001:+	35	24.712523	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428981-149428998:+	1	0.706072	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428981-149429000:+	3	2.118216	N	mature,MIMAT0000435
hsa-mir-143	hg38:chr5:149428982-149428999:+	1	0.706072	N	mature,MIMAT0000435
hsa-mir-144	hg38:chr17:28861548-28861568:-	4	2.824288	N	mature,MIMAT0000436
hsa-mir-144	hg38:chr17:28861549-28861568:-	1	0.706072	N	mature,MIMAT0000436
hsa-mir-144	hg38:chr17:28861549-28861569:-	2	1.412144	N	mature,MIMAT0000436
hsa-mir-144	hg38:chr17:28861582-28861604:-	3	2.118216	N	mature,MIMAT0004600
hsa-mir-144	hg38:chr17:28861582-28861605:-	3	2.118216	N	mature,MIMAT0004600
hsa-mir-144	hg38:chr17:28861583-28861604:-	2	1.412144	N	mature,MIMAT0004600
hsa-mir-144	hg38:chr17:28861583-28861605:-	70	49.425046	N	mature,MIMAT0004600
hsa-mir-144	hg38:chr17:28861584-28861605:-	1	0.706072	N	mature,MIMAT0004600
hsa-mir-144	hg38:chr17:28861585-28861605:-	1	0.706072	N	mature,MIMAT0004600
hsa-mir-145	hg38:chr5:149430660-149430680:+	1	0.706072	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430680:+	22	15.533586	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430681:+	16	11.297153	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430682:+	233	164.514794	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430683:+	249	175.811948	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430684:+	891	629.110222	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430661-149430685:+	81	57.191838	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430662-149430682:+	1	0.706072	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430662-149430684:+	1	0.706072	N	mature,MIMAT0000437
hsa-mir-145	hg38:chr5:149430699-149430720:+	1	0.706072	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430699-149430721:+	8	5.648577	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430700-149430720:+	1	0.706072	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430700-149430721:+	2	1.412144	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430700-149430722:+	2	1.412144	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430701-149430721:+	5	3.530360	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430701-149430722:+	5	3.530360	N	mature,MIMAT0004601
hsa-mir-145	hg38:chr5:149430701-149430723:+	1	0.706072	N	mature,MIMAT0004601
hsa-mir-1468	hg38:chrX:63786054-63786076:-	5	3.530360	N	mature,MIMAT0006789
hsa-mir-1468	hg38:chrX:63786055-63786076:-	3	2.118216	N	mature,MIMAT0006789
hsa-mir-146a	hg38:chr5:160485372-160485393:+	5	3.530360	N	mature,MIMAT0000449
hsa-mir-146a	hg38:chr5:160485372-160485394:+	56	39.540036	N	mature,MIMAT0000449
hsa-mir-146a	hg38:chr5:160485372-160485395:+	8	5.648577	N	mature,MIMAT0000449
hsa-mir-146a	hg38:chr5:160485372-160485396:+	2	1.412144	N	mature,MIMAT0000449
hsa-mir-146a	hg38:chr5:160485373-160485394:+	1	0.706072	N	mature,MIMAT0000449
hsa-mir-146b	hg38:chr10:102436498-102436520:+	1	0.706072	N	precursor
hsa-mir-146b	hg38:chr10:102436519-102436542:+	3	2.118216	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436519-102436544:+	4	2.824288	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436540:+	2	1.412144	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436541:+	15	10.591081	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436542:+	170	120.032253	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436543:+	428	302.198850	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436544:+	833	588.158042	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436545:+	2	1.412144	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436520-102436546:+	2	1.412144	N	mature,MIMAT0002809
hsa-mir-146b	hg38:chr10:102436556-102436578:+	9	6.354649	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436556-102436579:+	50	35.303604	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436576:+	1	0.706072	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436577:+	2	1.412144	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436578:+	3	2.118216	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436557-102436579:+	129	91.083298	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436558-102436578:+	1	0.706072	N	mature,MIMAT0004766
hsa-mir-146b	hg38:chr10:102436558-102436579:+	1	0.706072	N	mature,MIMAT0004766
hsa-mir-148a	hg38:chr7:25949919-25949944:-	1	0.706072	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949920-25949943:-	2	1.412144	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949920-25949944:-	426	300.786706	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949921-25949944:-	1429	1008.977000	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949943:-	4	2.824288	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949944:-	13853	9781.216506	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949922-25949945:-	4	2.824288	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949944:-	8148	5753.075297	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949923-25949945:-	1	0.706072	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949924-25949944:-	33	23.300379	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949925-25949944:-	1	0.706072	N	mature,MIMAT0000243
hsa-mir-148a	hg38:chr7:25949960-25949982:-	3	2.118216	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949961-25949982:-	1	0.706072	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949962-25949982:-	11	7.766793	N	mature,MIMAT0004549
hsa-mir-148a	hg38:chr7:25949962-25949983:-	5	3.530360	N	mature,MIMAT0004549
hsa-mir-148b	hg38:chr12:54337239-54337261:+	1	0.706072	N	mature,MIMAT0004699
hsa-mir-148b	hg38:chr12:54337239-54337262:+	1	0.706072	N	mature,MIMAT0004699
hsa-mir-148b	hg38:chr12:54337278-54337299:+	111	78.374001	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337300:+	35	24.712523	N	mature,MIMAT0000759
hsa-mir-148b	hg38:chr12:54337278-54337302:+	1	0.706072	N	mature,MIMAT0000759
hsa-mir-149	hg38:chr2:240456015-240456035:+	3	2.118216	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456015-240456037:+	2	1.412144	N	mature,MIMAT0000450
hsa-mir-149	hg38:chr2:240456015-240456039:+	1	0.706072	N	mature,MIMAT0000450
hsa-mir-150	hg38:chr19:49500831-49500854:-	1	0.706072	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500832-49500854:-	157	110.853316	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500833-49500854:-	58	40.952181	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500833-49500856:-	4	2.824288	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500834-49500854:-	48	33.891460	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500834-49500856:-	1	0.706072	N	mature,MIMAT0000451
hsa-mir-150	hg38:chr19:49500835-49500854:-	1	0.706072	N	mature,MIMAT0000451
hsa-mir-151a	hg38:chr8:140732584-140732608:-	2	1.412144	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732607:-	1	0.706072	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732608:-	404	285.253120	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732586-140732609:-	1	0.706072	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732607:-	1	0.706072	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732608:-	677	478.010797	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732609:-	23	16.239658	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732587-140732610:-	53	37.421820	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732608:-	161	113.677605	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732609:-	16	11.297153	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732588-140732610:-	137	96.731875	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732608:-	57	40.246108	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732609:-	14	9.885009	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732589-140732610:-	157	110.853316	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732590-140732610:-	1	0.706072	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732591-140732608:-	1	0.706072	N	mature,MIMAT0000757
hsa-mir-151a	hg38:chr8:140732621-140732644:-	7	4.942505	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732621-140732645:-	2	1.412144	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732622-140732644:-	111	78.374001	N	mature,MIMAT0004697
hsa-mir-151a	hg38:chr8:140732622-140732645:-	40	28.242883	N	mature,MIMAT0004697
hsa-mir-151b	hg38:chr14:100109435-100109456:-	1	0.706072	N	mature,MIMAT0010214
hsa-mir-151b	hg38:chr14:100109435-100109457:-	1	0.706072	N	mature,MIMAT0010214
hsa-mir-152	hg38:chr17:48037173-48037195:-	35	24.712523	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037174-48037195:-	114	80.492217	N	mature,MIMAT0000438
hsa-mir-152	hg38:chr17:48037210-48037233:-	1	0.706072	N	mature,MIMAT0026479
hsa-mir-152	hg38:chr17:48037211-48037234:-	2	1.412144	N	mature,MIMAT0026479
hsa-mir-153-1	hg38:chr2:219294125-219294148:-	1	0.706072	N	mature,MIMAT0000439
hsa-mir-153-2	hg38:chr7:157574389-157574410:-	4	2.824288	N	mature,MIMAT0026480
hsa-mir-154	hg38:chr14:101059749-101059769:+	1	0.706072	N	precursor
hsa-mir-154	hg38:chr14:101059769-101059790:+	3	2.118216	N	mature,MIMAT0000452
hsa-mir-154	hg38:chr14:101059769-101059791:+	9	6.354649	N	mature,MIMAT0000452
hsa-mir-154	hg38:chr14:101059805-101059827:+	2	1.412144	N	mature,MIMAT0000453
hsa-mir-155	hg38:chr21:25573983-25574003:+	2	1.412144	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574004:+	11	7.766793	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574005:+	24	16.945730	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574006:+	44	31.067171	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574007:+	33	23.300379	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574008:+	3	2.118216	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25573983-25574009:+	1	0.706072	N	mature,MIMAT0000646
hsa-mir-155	hg38:chr21:25574022-25574043:+	1	0.706072	N	mature,MIMAT0004658
hsa-mir-15a	hg38:chr13:50049130-50049152:-	1	0.706072	N	mature,MIMAT0004488
hsa-mir-15a	hg38:chr13:50049165-50049189:-	115	81.198289	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049166-50049189:-	81	57.191838	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049167-50049189:-	38	26.830739	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049168-50049189:-	40	28.242883	N	mature,MIMAT0000068
hsa-mir-15a	hg38:chr13:50049169-50049189:-	5	3.530360	N	mature,MIMAT0000068
hsa-mir-15b	hg38:chr3:160404607-160404625:+	14	9.885009	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404626:+	50	35.303604	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404627:+	118	83.316505	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404628:+	242	170.869443	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404629:+	773	545.793717	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404607-160404630:+	2	1.412144	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404610-160404629:+	1	0.706072	N	mature,MIMAT0000417
hsa-mir-15b	hg38:chr3:160404645-160404664:+	13	9.178937	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404665:+	3	2.118216	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404666:+	48	33.891460	N	mature,MIMAT0004586
hsa-mir-15b	hg38:chr3:160404645-160404667:+	22	15.533586	N	mature,MIMAT0004586
hsa-mir-16-1	hg38:chr13:50048985-50049007:-	7	4.942505	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50048986-50049009:-	1	0.706072	N	mature,MIMAT0004489
hsa-mir-16-1	hg38:chr13:50049025-50049049:-	7	4.942505	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049026-50049049:-	26	18.357874	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049046:-	1	0.706072	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049027-50049049:-	417	294.432057	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049028-50049049:-	8	5.648577	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049029-50049049:-	42	29.655027	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049030-50049049:-	4	2.824288	N	mature,MIMAT0000069
hsa-mir-16-1	hg38:chr13:50049034-50049049:-	1	0.706072	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404773:+	5	3.530360	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404774:+	38	26.830739	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404775:+	7	4.942505	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404776:+	475	335.384237	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404777:+	20	14.121442	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404778:+	1	0.706072	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404754-160404779:+	3	2.118216	N	mature,MIMAT0000069
hsa-mir-16-2	hg38:chr3:160404795-160404818:+	1	0.706072	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404816:+	6	4.236432	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404817:+	10	7.060721	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404818:+	8	5.648577	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404796-160404819:+	3	2.118216	N	mature,MIMAT0004518
hsa-mir-16-2	hg38:chr3:160404797-160404818:+	1	0.706072	N	mature,MIMAT0004518
hsa-mir-17	hg38:chr13:91350596-91350618:+	1	0.706072	N	precursor
hsa-mir-17	hg38:chr13:91350617-91350638:+	1	0.706072	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350639:+	1	0.706072	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350640:+	1	0.706072	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350617-91350641:+	3	2.118216	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350637:+	1	0.706072	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350638:+	4	2.824288	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350639:+	20	14.121442	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350640:+	26	18.357874	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350641:+	798	563.445519	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350618-91350642:+	37	26.124667	N	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350619-91350641:+	2	1.412144	Y	mature,MIMAT0000070
hsa-mir-17	hg38:chr13:91350654-91350677:+	3	2.118216	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350677:+	479	338.208526	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350655-91350678:+	6	4.236432	N	mature,MIMAT0000071
hsa-mir-17	hg38:chr13:91350656-91350677:+	41	28.948955	N	mature,MIMAT0000071
hsa-mir-181a-1	hg38:chr1:198859069-198859091:-	77	54.367550	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859070-198859091:-	23	16.239658	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859071-198859091:-	6	4.236432	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859071-198859092:-	1	0.706072	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859072-198859091:-	7	4.942505	N	mature,MIMAT0000270
hsa-mir-181a-1	hg38:chr1:198859106-198859131:-	8	5.648577	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859107-198859131:-	30	21.182162	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859108-198859131:-	783	552.854438	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859129:-	1	0.706072	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859130:-	3	2.118216	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859131:-	1228	867.056513	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859109-198859132:-	1	0.706072	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859110-198859131:-	53	37.421820	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859111-198859131:-	13	9.178937	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859112-198859131:-	2	1.412144	N	mature,MIMAT0000256
hsa-mir-181a-1	hg38:chr1:198859113-198859131:-	2	1.412144	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692479-124692500:+	1	0.706072	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692499:+	3	2.118216	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692500:+	8	5.648577	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692501:+	60	42.364325	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692502:+	1216	858.583648	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692503:+	762	538.026924	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692504:+	36	25.418595	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692480-124692505:+	6	4.236432	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692481-124692503:+	2	1.412144	N	mature,MIMAT0000256
hsa-mir-181a-2	hg38:chr9:124692517-124692537:+	10	7.060721	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692538:+	31	21.888234	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692539:+	17	12.003225	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692517-124692540:+	1	0.706072	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692537:+	40	28.242883	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692538:+	178	125.680830	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692539:+	374	264.070957	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692540:+	645	455.416491	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692518-124692541:+	7	4.942505	N	mature,MIMAT0004558
hsa-mir-181a-2	hg38:chr9:124692519-124692538:+	1	0.706072	N	mature,MIMAT0004558
hsa-mir-181b-1	hg38:chr1:198858888-198858908:-	3	2.118216	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858889-198858908:-	3	2.118216	N	mature,MIMAT0022692
hsa-mir-181b-1	hg38:chr1:198858924-198858947:-	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858924-198858948:-	80	56.485766	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858925-198858947:-	7	4.942505	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858925-198858948:-	146	103.086523	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858926-198858947:-	10	7.060721	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858926-198858948:-	183	129.211190	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858927-198858947:-	2	1.412144	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858927-198858948:-	108	76.255784	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858928-198858948:-	15	10.591081	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858929-198858948:-	3	2.118216	N	mature,MIMAT0000257
hsa-mir-181b-1	hg38:chr1:198858930-198858948:-	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693724-124693746:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693724-124693747:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693743:+	2	1.412144	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693744:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693745:+	6	4.236432	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693746:+	92	64.958631	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693747:+	154	108.735100	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693748:+	173	122.150470	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693749:+	80	56.485766	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693725-124693750:+	18	12.709297	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693746:+	4	2.824288	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693747:+	3	2.118216	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693748:+	8	5.648577	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693726-124693750:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693727-124693748:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693727-124693751:+	1	0.706072	N	mature,MIMAT0000257
hsa-mir-181b-2	hg38:chr9:124693762-124693782:+	1	0.706072	N	mature,MIMAT0031893
hsa-mir-181b-2	hg38:chr9:124693762-124693783:+	1	0.706072	N	mature,MIMAT0031893
hsa-mir-181b-2	hg38:chr9:124693763-124693782:+	1	0.706072	N	mature,MIMAT0031893
hsa-mir-181c	hg38:chr19:13874725-13874746:+	64	45.188613	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874725-13874747:+	80	56.485766	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874725-13874748:+	10	7.060721	N	mature,MIMAT0000258
hsa-mir-181c	hg38:chr19:13874763-13874784:+	1	0.706072	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874784:+	5	3.530360	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874785:+	28	19.770018	N	mature,MIMAT0004559
hsa-mir-181c	hg38:chr19:13874764-13874786:+	19	13.415369	N	mature,MIMAT0004559
hsa-mir-181d	hg38:chr19:13874910-13874931:+	5	3.530360	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874910-13874932:+	21	14.827514	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874910-13874933:+	26	18.357874	N	mature,MIMAT0002821
hsa-mir-181d	hg38:chr19:13874910-13874934:+	4	2.824288	N	mature,MIMAT0002821
hsa-mir-182	hg38:chr7:129770444-129770471:-	52	36.715748	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770465:-	2	1.412144	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770470:-	4	2.824288	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770445-129770471:-	918	648.174168	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770470:-	7	4.942505	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770446-129770471:-	1935	1366.249472	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770465:-	2	1.412144	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770466:-	2	1.412144	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770468:-	1	0.706072	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770470:-	15	10.591081	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770447-129770471:-	8162	5762.960306	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770448-129770471:-	1406	992.737343	N	mature,MIMAT0000259
hsa-mir-182	hg38:chr7:129770449-129770469:-	1	0.706072	N	mature,MIMAT0000259
