"miRNA"	"Count"
"hsa-miR-142-3p"	1
"hsa-miR-142-3p"	1
"hsa-miR-142-5p"	1
"hsa-miR-142-5p"	4
"hsa-miR-142-5p"	3
"hsa-miR-142-5p"	124
"hsa-miR-142-5p"	27
"hsa-miR-142-5p"	35
"hsa-miR-142-5p"	24
"hsa-miR-142-5p"	19
"hsa-miR-142-5p"	1
"hsa-miR-142-5p"	3
"hsa-miR-142-5p"	52
"hsa-miR-142-5p"	4
"hsa-miR-142-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	1
"hsa-miR-143-5p"	5
"hsa-miR-143-5p"	302
"hsa-miR-143-5p"	11
"hsa-miR-143-5p"	5
"hsa-miR-143-5p"	2
"hsa-miR-143-3p"	25
"hsa-miR-143-3p"	8
"hsa-miR-143-3p"	14
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	320
"hsa-miR-143-3p"	191
"hsa-miR-143-3p"	2069
"hsa-miR-143-3p"	101
"hsa-miR-143-3p"	28
"hsa-miR-143-3p"	3
"hsa-miR-143-3p"	19
"hsa-miR-143-3p"	13312
"hsa-miR-143-3p"	8712
"hsa-miR-143-3p"	264030
"hsa-miR-143-3p"	34579
"hsa-miR-143-3p"	9186
"hsa-miR-143-3p"	121
"hsa-miR-143-3p"	3
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	11
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	2
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	1
"hsa-miR-143-3p"	59
"hsa-miR-143-3p"	5
"hsa-miR-143-3p"	44
"hsa-miR-143-3p"	4
"hsa-miR-143-3p"	4
"hsa-miR-143-3p"	10
"hsa-miR-143-3p"	6
"hsa-miR-143-3p"	1
"hsa-miR-144-3p"	1
"hsa-miR-144-3p"	18
"hsa-miR-144-3p"	9
"hsa-miR-144-3p"	7
"hsa-miR-144-3p"	1
"hsa-miR-144-3p"	4
"hsa-miR-144-3p"	2
"hsa-miR-144-3p"	1
"hsa-miR-144-3p"	1
"hsa-miR-144-5p"	4
"hsa-miR-144-5p"	1
"hsa-miR-144-5p"	6
"hsa-miR-144-5p"	6
"hsa-miR-144-5p"	19
"hsa-miR-144-5p"	300
"hsa-miR-144-5p"	4
"hsa-miR-144-5p"	3
"hsa-miR-144-5p"	1
"hsa-miR-145-5p"	6
"hsa-miR-145-5p"	2
"hsa-miR-145-5p"	2
"hsa-miR-145-5p"	2
"hsa-miR-145-5p"	7
"hsa-miR-145-5p"	646
"hsa-miR-145-5p"	364
"hsa-miR-145-5p"	2490
"hsa-miR-145-5p"	1627
"hsa-miR-145-5p"	3019
"hsa-miR-145-5p"	111
"hsa-miR-145-5p"	1
"hsa-miR-145-5p"	3
"hsa-miR-145-5p"	3
"hsa-miR-145-5p"	11
"hsa-miR-145-5p"	2
"hsa-miR-145-5p"	1
"hsa-miR-145-3p"	7
"hsa-miR-145-3p"	15
"hsa-miR-145-3p"	79
"hsa-miR-145-3p"	3
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	17
"hsa-miR-145-3p"	15
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	8
"hsa-miR-145-3p"	62
"hsa-miR-145-3p"	59
"hsa-miR-145-3p"	7
"hsa-miR-145-3p"	2
"hsa-miR-145-3p"	1
"hsa-miR-145-3p"	1
"hsa-miR-1468-5p"	2
"hsa-miR-1468-5p"	2
"hsa-miR-1468-5p"	64
"hsa-miR-1468-5p"	5
"hsa-miR-1468-5p"	3
"hsa-miR-146a-5p"	2
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	4
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	4
"hsa-miR-146a-5p"	88
"hsa-miR-146a-5p"	254
"hsa-miR-146a-5p"	25
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	1
"hsa-miR-146a-5p"	2
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	3
"hsa-miR-146b-5p"	3
"hsa-miR-146b-5p"	9
"hsa-miR-146b-5p"	109
"hsa-miR-146b-5p"	698
"hsa-miR-146b-5p"	586
"hsa-miR-146b-5p"	553
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	2
"hsa-miR-146b-5p"	1
"hsa-miR-146b-5p"	1
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	2
"hsa-miR-146b-3p"	18
"hsa-miR-146b-3p"	64
"hsa-miR-146b-3p"	1
"hsa-miR-146b-3p"	11
"hsa-miR-146b-3p"	205
"hsa-miR-146b-3p"	2
"hsa-miR-146b-3p"	1
NA	1
NA	1
"hsa-miR-147b"	1
"hsa-miR-147b"	1
"hsa-miR-148a-3p"	518
"hsa-miR-148a-3p"	7
"hsa-miR-148a-3p"	4832
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	16
"hsa-miR-148a-3p"	74373
"hsa-miR-148a-3p"	7
"hsa-miR-148a-3p"	3
"hsa-miR-148a-3p"	5
"hsa-miR-148a-3p"	1
"hsa-miR-148a-3p"	13
"hsa-miR-148a-3p"	44754
"hsa-miR-148a-3p"	7
"hsa-miR-148a-3p"	266
"hsa-miR-148a-3p"	18
"hsa-miR-148a-3p"	3
"hsa-miR-148a-3p"	1
"hsa-miR-148a-5p"	1
"hsa-miR-148a-5p"	30
"hsa-miR-148a-5p"	1
"hsa-miR-148a-5p"	11
"hsa-miR-148a-5p"	1
"hsa-miR-148a-5p"	71
"hsa-miR-148a-5p"	21
"hsa-miR-148a-5p"	1
NA	1
"hsa-miR-148b-5p"	3
"hsa-miR-148b-5p"	1
"hsa-miR-148b-3p"	3
"hsa-miR-148b-3p"	804
"hsa-miR-148b-3p"	194
NA	1
"hsa-miR-149-5p"	1
"hsa-miR-149-5p"	88
"hsa-miR-149-5p"	18
"hsa-miR-149-5p"	32
"hsa-miR-149-5p"	21
"hsa-miR-149-3p"	2
"hsa-miR-150-3p"	10
"hsa-miR-150-3p"	1
"hsa-miR-150-3p"	4
"hsa-miR-150-3p"	1
"hsa-miR-150-5p"	5
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	1341
"hsa-miR-150-5p"	4
"hsa-miR-150-5p"	1
"hsa-miR-150-5p"	1423
"hsa-miR-150-5p"	45
"hsa-miR-150-5p"	1224
"hsa-miR-150-5p"	38
"hsa-miR-150-5p"	10
"hsa-miR-150-5p"	3
"hsa-miR-151a-3p"	2
"hsa-miR-151a-3p"	2
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	5
"hsa-miR-151a-3p"	1954
"hsa-miR-151a-3p"	2
"hsa-miR-151a-3p"	7
"hsa-miR-151a-3p"	4
"hsa-miR-151a-3p"	4394
"hsa-miR-151a-3p"	75
"hsa-miR-151a-3p"	184
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	949
"hsa-miR-151a-3p"	60
"hsa-miR-151a-3p"	501
"hsa-miR-151a-3p"	307
"hsa-miR-151a-3p"	40
"hsa-miR-151a-3p"	706
"hsa-miR-151a-3p"	1
"hsa-miR-151a-3p"	9
"hsa-miR-151a-3p"	15
"hsa-miR-151a-5p"	37
"hsa-miR-151a-5p"	7
"hsa-miR-151a-5p"	409
"hsa-miR-151a-5p"	93
"hsa-miR-151b"	8
"hsa-miR-151b"	3
"hsa-miR-152-3p"	205
"hsa-miR-152-3p"	1036
"hsa-miR-152-3p"	7
"hsa-miR-152-3p"	12
"hsa-miR-152-5p"	1
"hsa-miR-153-3p"	2
"hsa-miR-153-3p"	1
"hsa-miR-153-3p"	3
"hsa-miR-153-3p"	4
"hsa-miR-153-3p"	1
"hsa-miR-153-5p"	130
"hsa-miR-1537-3p"	1
"hsa-miR-1538"	1
NA	1
NA	1
NA	1
"hsa-miR-154-5p"	1
"hsa-miR-154-5p"	1
"hsa-miR-154-5p"	11
"hsa-miR-154-3p"	1
"hsa-miR-154-3p"	4
"hsa-miR-154-3p"	1
"hsa-miR-155-5p"	3
"hsa-miR-155-5p"	98
"hsa-miR-155-5p"	155
"hsa-miR-155-5p"	174
"hsa-miR-155-5p"	141
"hsa-miR-155-5p"	65
"hsa-miR-155-5p"	4
"hsa-miR-155-5p"	1
"hsa-miR-155-5p"	1
"hsa-miR-155-3p"	1
"hsa-miR-15a-3p"	1
"hsa-miR-15a-5p"	1
"hsa-miR-15a-5p"	164
"hsa-miR-15a-5p"	155
"hsa-miR-15a-5p"	74
"hsa-miR-15a-5p"	133
"hsa-miR-15a-5p"	30
"hsa-miR-15a-5p"	2
NA	1
NA	1
NA	1
"hsa-miR-15b-5p"	1
"hsa-miR-15b-5p"	24
"hsa-miR-15b-5p"	56
"hsa-miR-15b-5p"	160
"hsa-miR-15b-5p"	347
"hsa-miR-15b-5p"	681
"hsa-miR-15b-5p"	6
"hsa-miR-15b-5p"	1
"hsa-miR-15b-5p"	1
"hsa-miR-15b-3p"	33
"hsa-miR-15b-3p"	14
"hsa-miR-15b-3p"	115
"hsa-miR-15b-3p"	58
"hsa-miR-16-1-3p"	21
"hsa-miR-16-1-3p"	3
"hsa-miR-16-1-3p"	1
"hsa-miR-16-5p"	10
"hsa-miR-16-5p"	2
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	51
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	1027
"hsa-miR-16-5p"	24
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	114
"hsa-miR-16-5p"	13
NA	2
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	9
"hsa-miR-16-5p"	115
"hsa-miR-16-5p"	38
"hsa-miR-16-5p"	1035
"hsa-miR-16-5p"	42
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	4
"hsa-miR-16-5p"	1
"hsa-miR-16-5p"	4
"hsa-miR-16-5p"	1
"hsa-miR-16-2-3p"	1
"hsa-miR-16-2-3p"	1
"hsa-miR-16-2-3p"	7
"hsa-miR-16-2-3p"	8
"hsa-miR-16-2-3p"	20
"hsa-miR-16-2-3p"	4
"hsa-miR-16-2-3p"	1
"hsa-miR-16-2-3p"	10
"hsa-miR-16-2-3p"	6
NA	2
"hsa-miR-17-5p"	1
"hsa-miR-17-5p"	2
"hsa-miR-17-5p"	7
"hsa-miR-17-5p"	2
"hsa-miR-17-5p"	5
"hsa-miR-17-5p"	1
"hsa-miR-17-5p"	2
"hsa-miR-17-5p"	6
"hsa-miR-17-5p"	45
"hsa-miR-17-5p"	40
"hsa-miR-17-5p"	1046
"hsa-miR-17-5p"	29
"hsa-miR-17-5p"	18
"hsa-miR-17-3p"	5
"hsa-miR-17-3p"	1008
"hsa-miR-17-3p"	21
"hsa-miR-17-3p"	127
"hsa-miR-17-3p"	2
"hsa-miR-17-3p"	1
"hsa-miR-181a-3p"	2
"hsa-miR-181a-3p"	372
"hsa-miR-181a-3p"	1
"hsa-miR-181a-3p"	154
"hsa-miR-181a-3p"	1
"hsa-miR-181a-3p"	48
"hsa-miR-181a-3p"	1
"hsa-miR-181a-3p"	24
"hsa-miR-181a-5p"	9
"hsa-miR-181a-5p"	42
"hsa-miR-181a-5p"	12
"hsa-miR-181a-5p"	1546
"hsa-miR-181a-5p"	14
"hsa-miR-181a-5p"	2727
"hsa-miR-181a-5p"	2
"hsa-miR-181a-5p"	227
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	72
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	24
"hsa-miR-181a-5p"	24
NA	2
NA	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	2
"hsa-miR-181a-5p"	16
"hsa-miR-181a-5p"	35
"hsa-miR-181a-5p"	70
"hsa-miR-181a-5p"	205
"hsa-miR-181a-5p"	2672
"hsa-miR-181a-5p"	1591
"hsa-miR-181a-5p"	36
"hsa-miR-181a-5p"	10
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	15
"hsa-miR-181a-5p"	10
"hsa-miR-181a-5p"	2
"hsa-miR-181a-5p"	1
"hsa-miR-181a-5p"	1
"hsa-miR-181a-2-3p"	25
"hsa-miR-181a-2-3p"	52
"hsa-miR-181a-2-3p"	56
"hsa-miR-181a-2-3p"	7
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	152
"hsa-miR-181a-2-3p"	465
"hsa-miR-181a-2-3p"	1619
"hsa-miR-181a-2-3p"	1873
"hsa-miR-181a-2-3p"	15
"hsa-miR-181a-2-3p"	1
"hsa-miR-181a-2-3p"	3
"hsa-miR-181a-2-3p"	3
"hsa-miR-181b-3p"	8
"hsa-miR-181b-3p"	12
"hsa-miR-181b-3p"	1
"hsa-miR-181b-3p"	17
"hsa-miR-181b-3p"	1
"hsa-miR-181b-3p"	7
"hsa-miR-181b-5p"	8
"hsa-miR-181b-5p"	85
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	20
"hsa-miR-181b-5p"	259
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	26
"hsa-miR-181b-5p"	378
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	22
"hsa-miR-181b-5p"	424
"hsa-miR-181b-5p"	3
"hsa-miR-181b-5p"	3
"hsa-miR-181b-5p"	34
"hsa-miR-181b-5p"	9
"hsa-miR-181b-5p"	7
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	13
"hsa-miR-181b-5p"	7
"hsa-miR-181b-5p"	42
"hsa-miR-181b-5p"	446
"hsa-miR-181b-5p"	366
"hsa-miR-181b-5p"	282
"hsa-miR-181b-5p"	70
"hsa-miR-181b-5p"	19
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	18
"hsa-miR-181b-5p"	24
"hsa-miR-181b-5p"	11
"hsa-miR-181b-5p"	4
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
"hsa-miR-181b-5p"	1
NA	1
NA	1
NA	3
NA	4
NA	2
NA	1
"hsa-miR-181c-5p"	71
"hsa-miR-181c-5p"	103
"hsa-miR-181c-5p"	9
"hsa-miR-181c-5p"	1
"hsa-miR-181c-5p"	1
"hsa-miR-181c-3p"	3
"hsa-miR-181c-3p"	1
"hsa-miR-181c-3p"	11
"hsa-miR-181c-3p"	57
"hsa-miR-181c-3p"	58
"hsa-miR-181d-5p"	15
"hsa-miR-181d-5p"	25
"hsa-miR-181d-5p"	10
"hsa-miR-181d-5p"	1
"hsa-miR-182-3p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	41
"hsa-miR-182-5p"	6
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	412
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	5
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	2
"hsa-miR-182-5p"	3
"hsa-miR-182-5p"	1001
"hsa-miR-182-5p"	2
"hsa-miR-182-5p"	15
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	14
"hsa-miR-182-5p"	8224
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	3451
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	15
"hsa-miR-182-5p"	25737
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	1
"hsa-miR-182-5p"	4579
"hsa-miR-182-5p"	3
"hsa-miR-182-5p"	8674
"hsa-miR-182-5p"	525
"hsa-miR-182-5p"	126
"hsa-miR-182-5p"	3
"hsa-miR-183-3p"	2
"hsa-miR-183-3p"	1
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	3
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	925
"hsa-miR-183-5p"	412
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	3
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	6
"hsa-miR-183-5p"	3910
"hsa-miR-183-5p"	3897
"hsa-miR-183-5p"	3
"hsa-miR-183-5p"	4
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	1910
"hsa-miR-183-5p"	5413
"hsa-miR-183-5p"	3
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	216
"hsa-miR-183-5p"	1038
"hsa-miR-183-5p"	2
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	391
"hsa-miR-183-5p"	3010
"hsa-miR-183-5p"	4
"hsa-miR-183-5p"	25
"hsa-miR-183-5p"	34
"hsa-miR-183-5p"	296
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	8
"hsa-miR-183-5p"	4
"hsa-miR-183-5p"	45
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	5
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	1
"hsa-miR-183-5p"	15
NA	1
"hsa-miR-184"	1
"hsa-miR-184"	20
"hsa-miR-184"	61
"hsa-miR-184"	57
"hsa-miR-184"	280
"hsa-miR-184"	2
NA	1
"hsa-miR-185-5p"	2
"hsa-miR-185-5p"	1
"hsa-miR-185-5p"	2
"hsa-miR-185-5p"	20
"hsa-miR-185-5p"	447
"hsa-miR-185-5p"	20
"hsa-miR-185-3p"	1
"hsa-miR-185-3p"	2
"hsa-miR-185-3p"	2
"hsa-miR-185-3p"	1
"hsa-miR-185-3p"	31
"hsa-miR-185-3p"	7
"hsa-miR-185-3p"	1
"hsa-miR-186-3p"	1
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	2
"hsa-miR-186-5p"	33
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	6
"hsa-miR-186-5p"	214
"hsa-miR-186-5p"	1
"hsa-miR-186-5p"	535
"hsa-miR-186-5p"	80
"hsa-miR-186-5p"	24
"hsa-miR-186-5p"	5
"hsa-miR-186-5p"	1
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	30
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	177
"hsa-miR-187-3p"	4
"hsa-miR-187-3p"	51
"hsa-miR-187-3p"	4
"hsa-miR-187-3p"	4
"hsa-miR-187-3p"	3
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	1
"hsa-miR-187-3p"	2
NA	2
"hsa-miR-188-5p"	1
"hsa-miR-188-5p"	4
"hsa-miR-188-3p"	3
"hsa-miR-18a-5p"	2
"hsa-miR-18a-5p"	4
"hsa-miR-18a-5p"	9
"hsa-miR-18a-5p"	6
"hsa-miR-18a-5p"	16
"hsa-miR-18a-5p"	1
"hsa-miR-18a-3p"	2
"hsa-miR-18a-3p"	1
"hsa-miR-18b-5p"	1
"hsa-miR-18b-5p"	2
NA	1
"hsa-miR-190a-5p"	3
"hsa-miR-190a-5p"	1
"hsa-miR-190a-5p"	2
"hsa-miR-190a-5p"	1
"hsa-miR-190a-3p"	2
"hsa-miR-191-3p"	1
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	4
"hsa-miR-191-5p"	58
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	8
"hsa-miR-191-5p"	359
"hsa-miR-191-5p"	7
"hsa-miR-191-5p"	621
"hsa-miR-191-5p"	1
"hsa-miR-191-5p"	91
"hsa-miR-191-5p"	99
"hsa-miR-191-5p"	7
"hsa-miR-191-5p"	1
"hsa-miR-192-3p"	38
"hsa-miR-192-3p"	11
"hsa-miR-192-3p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	260
"hsa-miR-192-5p"	5
"hsa-miR-192-5p"	3
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	3707
"hsa-miR-192-5p"	144
"hsa-miR-192-5p"	67
"hsa-miR-192-5p"	1173
"hsa-miR-192-5p"	57
"hsa-miR-192-5p"	4139
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	6
"hsa-miR-192-5p"	746
"hsa-miR-192-5p"	3
"hsa-miR-192-5p"	1
"hsa-miR-192-5p"	44
"hsa-miR-192-5p"	478
"hsa-miR-192-5p"	2
"hsa-miR-192-5p"	31
"hsa-miR-192-5p"	2
"hsa-miR-193a-5p"	20
"hsa-miR-193a-5p"	154
"hsa-miR-193a-5p"	66
"hsa-miR-193a-5p"	364
"hsa-miR-193a-5p"	1235
"hsa-miR-193a-5p"	1
"hsa-miR-193a-3p"	1
"hsa-miR-193a-3p"	1
"hsa-miR-193a-3p"	3
"hsa-miR-193a-3p"	56
"hsa-miR-193a-3p"	30
"hsa-miR-193b-5p"	1
"hsa-miR-193b-5p"	4
"hsa-miR-193b-5p"	3
"hsa-miR-193b-5p"	14
"hsa-miR-193b-3p"	3
"hsa-miR-193b-3p"	21
"hsa-miR-193b-3p"	74
"hsa-miR-193b-3p"	527
"hsa-miR-193b-3p"	23
"hsa-miR-193b-3p"	6
"hsa-miR-193b-3p"	4
"hsa-miR-193b-3p"	7
"hsa-miR-193b-3p"	1
"hsa-miR-193b-3p"	1
NA	1
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	2006
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	425
"hsa-miR-194-5p"	3
"hsa-miR-194-3p"	1
"hsa-miR-194-3p"	25
"hsa-miR-194-3p"	3
"hsa-miR-194-3p"	1
"hsa-miR-194-5p"	1
"hsa-miR-194-5p"	166
"hsa-miR-194-5p"	1926
"hsa-miR-194-5p"	5
"hsa-miR-194-5p"	410
"hsa-miR-194-5p"	6
"hsa-miR-194-5p"	2
"hsa-miR-195-3p"	5
"hsa-miR-195-3p"	10
"hsa-miR-195-3p"	3
"hsa-miR-195-3p"	1
"hsa-miR-195-5p"	71
"hsa-miR-195-5p"	25
"hsa-miR-195-5p"	73
"hsa-miR-195-5p"	9
NA	1
"hsa-miR-196a-5p"	1
"hsa-miR-196a-5p"	2
"hsa-miR-196a-5p"	2
"hsa-miR-196b-5p"	5
"hsa-miR-196b-5p"	25
"hsa-miR-196b-5p"	1
NA	1
NA	1
NA	1
NA	1
NA	1
NA	3
"hsa-miR-197-3p"	1
"hsa-miR-197-3p"	1
"hsa-miR-197-3p"	3
"hsa-miR-197-3p"	36
"hsa-miR-197-3p"	417
"hsa-miR-197-3p"	1368
"hsa-miR-197-3p"	39
"hsa-miR-197-3p"	5
"hsa-miR-197-3p"	2
"hsa-miR-197-3p"	4
"hsa-miR-197-3p"	2
"hsa-miR-1976"	4
"hsa-miR-1976"	12
"hsa-miR-1976"	4
"hsa-miR-1976"	1
"hsa-miR-1976"	1
"hsa-miR-199a-3p"	4
"hsa-miR-199a-3p"	27
"hsa-miR-199a-3p"	4
"hsa-miR-199a-3p"	3
"hsa-miR-199a-3p"	334
"hsa-miR-199a-3p"	537
"hsa-miR-199a-3p"	43
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	598
"hsa-miR-199a-3p"	2284
"hsa-miR-199a-3p"	710
"hsa-miR-199a-3p"	179
"hsa-miR-199a-3p"	588
"hsa-miR-199a-3p"	405
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	35
"hsa-miR-199a-3p"	129
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	4
"hsa-miR-199a-3p"	1
"hsa-miR-199a-5p"	4
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	2999
"hsa-miR-199a-5p"	3
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	516
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	135
"hsa-miR-199a-5p"	94
"hsa-miR-199a-5p"	6
"hsa-miR-199a-5p"	1
"hsa-miR-199a-3p"	5
"hsa-miR-199a-3p"	14
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	14
"hsa-miR-199a-3p"	63
"hsa-miR-199a-3p"	6
"hsa-miR-199a-3p"	4
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	703
"hsa-miR-199a-3p"	1053
"hsa-miR-199a-3p"	66
"hsa-miR-199a-3p"	8
"hsa-miR-199a-3p"	1125
"hsa-miR-199a-3p"	4725
"hsa-miR-199a-3p"	1444
"hsa-miR-199a-3p"	339
"hsa-miR-199a-3p"	1086
"hsa-miR-199a-3p"	834
"hsa-miR-199a-3p"	7
"hsa-miR-199a-3p"	83
"hsa-miR-199a-3p"	270
"hsa-miR-199a-3p"	2
"hsa-miR-199a-3p"	2
"hsa-miR-199a-3p"	1
"hsa-miR-199a-3p"	1
"hsa-miR-199a-5p"	9
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	3033
"hsa-miR-199a-5p"	507
"hsa-miR-199a-5p"	1
"hsa-miR-199a-5p"	139
"hsa-miR-199a-5p"	88
"hsa-miR-199a-5p"	3
"hsa-miR-199a-5p"	2
"hsa-miR-199b-3p"	18
"hsa-miR-199b-3p"	90
"hsa-miR-199b-3p"	10
"hsa-miR-199b-3p"	7
"hsa-miR-199b-3p"	1
"hsa-miR-199b-3p"	1037
"hsa-miR-199b-3p"	1590
"hsa-miR-199b-3p"	109
"hsa-miR-199b-3p"	9
"hsa-miR-199b-3p"	1723
"hsa-miR-199b-3p"	7009
"hsa-miR-199b-3p"	2154
"hsa-miR-199b-3p"	518
"hsa-miR-199b-3p"	1674
"hsa-miR-199b-3p"	1239
"hsa-miR-199b-3p"	8
"hsa-miR-199b-3p"	118
"hsa-miR-199b-3p"	399
"hsa-miR-199b-3p"	1
"hsa-miR-199b-3p"	2
"hsa-miR-199b-3p"	6
"hsa-miR-199b-3p"	2
"hsa-miR-199b-5p"	8
"hsa-miR-199b-5p"	526
"hsa-miR-199b-5p"	1
"hsa-miR-199b-5p"	142
"hsa-miR-199b-5p"	33
"hsa-miR-199b-5p"	2
"hsa-miR-199b-5p"	21
"hsa-miR-199b-5p"	2
NA	2
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	2
"hsa-miR-19a-3p"	18
"hsa-miR-19a-3p"	38
"hsa-miR-19b-1-5p"	1
"hsa-miR-19b-1-5p"	30
"hsa-miR-19b-3p"	6
"hsa-miR-19b-3p"	1
"hsa-miR-19b-3p"	71
"hsa-miR-19b-3p"	68
"hsa-miR-19b-3p"	72
"hsa-miR-19b-3p"	75
"hsa-miR-19b-3p"	9
"hsa-miR-19b-3p"	5
NA	1
"hsa-miR-200a-5p"	2
"hsa-miR-200a-5p"	31
"hsa-miR-200a-5p"	314
"hsa-miR-200a-5p"	1305
"hsa-miR-200a-5p"	34
"hsa-miR-200a-5p"	1
"hsa-miR-200a-5p"	9
"hsa-miR-200a-5p"	51
"hsa-miR-200a-5p"	28
"hsa-miR-200a-5p"	2
"hsa-miR-200a-5p"	10
"hsa-miR-200a-3p"	1
"hsa-miR-200a-3p"	4
"hsa-miR-200a-3p"	10
"hsa-miR-200a-3p"	23
"hsa-miR-200a-3p"	478
"hsa-miR-200a-3p"	194
"hsa-miR-200a-3p"	675
"hsa-miR-200a-3p"	4
"hsa-miR-200a-3p"	1
"hsa-miR-200a-3p"	2
"hsa-miR-200b-5p"	3
"hsa-miR-200b-5p"	17
"hsa-miR-200b-5p"	27
"hsa-miR-200b-5p"	2
"hsa-miR-200b-5p"	1
