"miRNA"	"Count"
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	7
"hsa-miR-21-5p"	21
"hsa-miR-21-5p"	329
"hsa-miR-21-5p"	1200
"hsa-miR-21-5p"	30
"hsa-miR-21-5p"	7
"hsa-miR-21-5p"	4
"hsa-miR-21-5p"	18
"hsa-miR-21-5p"	1930
"hsa-miR-21-5p"	2715
"hsa-miR-21-5p"	7871
"hsa-miR-21-5p"	249918
"hsa-miR-21-5p"	1447659
"hsa-miR-21-5p"	198989
"hsa-miR-21-5p"	18991
"hsa-miR-21-5p"	10
"hsa-miR-21-5p"	74
"hsa-miR-21-5p"	24
"hsa-miR-21-5p"	6
"hsa-miR-21-5p"	6
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	38
"hsa-miR-21-5p"	709
"hsa-miR-21-5p"	37
"hsa-miR-21-5p"	22
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	34
"hsa-miR-21-5p"	7
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	11
"hsa-miR-21-5p"	84
"hsa-miR-21-5p"	69
"hsa-miR-21-5p"	76
"hsa-miR-21-5p"	9
"hsa-miR-21-5p"	157
"hsa-miR-21-5p"	44
"hsa-miR-21-5p"	26
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	4
"hsa-miR-21-5p"	15
"hsa-miR-21-5p"	93
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	19
"hsa-miR-21-5p"	5
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	2
"hsa-miR-21-5p"	1
"hsa-miR-21-5p"	1
"hsa-miR-21-3p"	1
NA	1
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	3
"hsa-miR-21-3p"	3
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	124
"hsa-miR-21-3p"	608
"hsa-miR-21-3p"	2709
"hsa-miR-21-3p"	4672
"hsa-miR-21-3p"	327
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	7
"hsa-miR-21-3p"	28
"hsa-miR-21-3p"	58
"hsa-miR-21-3p"	15
"hsa-miR-21-3p"	5
"hsa-miR-21-3p"	1
"hsa-miR-21-3p"	2
"hsa-miR-21-3p"	1
NA	1
"hsa-miR-210-3p"	2
"hsa-miR-210-3p"	531
"hsa-miR-210-3p"	2
"hsa-miR-210-3p"	5327
"hsa-miR-210-3p"	34
"hsa-miR-210-3p"	185
"hsa-miR-210-3p"	5
"hsa-miR-210-3p"	152
"hsa-miR-210-3p"	2
"hsa-miR-210-3p"	15
"hsa-miR-210-3p"	11
"hsa-miR-210-5p"	1
"hsa-miR-210-5p"	3
"hsa-miR-210-5p"	2
NA	1
NA	1
"hsa-miR-2110"	2
"hsa-miR-2114-5p"	1
"hsa-miR-2115-3p"	2
"hsa-miR-2115-3p"	1
"hsa-miR-2115-3p"	1
"hsa-miR-2116-3p"	1
"hsa-miR-2116-3p"	1
"hsa-miR-2116-5p"	2
"hsa-miR-212-3p"	5
"hsa-miR-212-3p"	1
"hsa-miR-212-3p"	1
"hsa-miR-212-3p"	1
"hsa-miR-212-3p"	11
"hsa-miR-212-5p"	1
"hsa-miR-214-3p"	1
"hsa-miR-214-3p"	5
"hsa-miR-214-3p"	1
"hsa-miR-214-3p"	1
"hsa-miR-214-3p"	3
"hsa-miR-214-3p"	2
"hsa-miR-214-3p"	1
"hsa-miR-214-5p"	2
"hsa-miR-214-5p"	7
"hsa-miR-214-5p"	60
"hsa-miR-214-5p"	2
"hsa-miR-215-5p"	1
"hsa-miR-215-5p"	2
"hsa-miR-215-5p"	1
"hsa-miR-215-5p"	3
"hsa-miR-215-5p"	1
"hsa-miR-215-5p"	158
"hsa-miR-215-5p"	18
"hsa-miR-215-5p"	1
"hsa-miR-217"	1
"hsa-miR-217"	37
"hsa-miR-217"	3
"hsa-miR-217"	14
"hsa-miR-217"	3
"hsa-miR-217"	2
"hsa-miR-217"	1
"hsa-miR-218-5p"	1
"hsa-miR-218-5p"	137
"hsa-miR-218-5p"	168
"hsa-miR-218-5p"	6
"hsa-miR-218-5p"	2
"hsa-miR-218-5p"	1
"hsa-miR-218-5p"	2
"hsa-miR-218-1-3p"	2
"hsa-miR-218-1-3p"	2
"hsa-miR-218-5p"	2
"hsa-miR-218-5p"	1
"hsa-miR-218-5p"	7
"hsa-miR-218-5p"	160
"hsa-miR-218-5p"	135
"hsa-miR-218-5p"	4
"hsa-miR-218-5p"	1
"hsa-miR-219a-1-3p"	3
"hsa-miR-219a-1-3p"	6
NA	1
"hsa-miR-22-3p"	1
"hsa-miR-22-3p"	3
"hsa-miR-22-3p"	1
"hsa-miR-22-3p"	1
"hsa-miR-22-3p"	195
"hsa-miR-22-3p"	9109
"hsa-miR-22-3p"	2
"hsa-miR-22-3p"	1
"hsa-miR-22-3p"	40
"hsa-miR-22-3p"	79
"hsa-miR-22-3p"	4538
"hsa-miR-22-3p"	552002
"hsa-miR-22-3p"	158
"hsa-miR-22-3p"	7
"hsa-miR-22-3p"	1467
"hsa-miR-22-3p"	1
"hsa-miR-22-3p"	6
"hsa-miR-22-3p"	919
"hsa-miR-22-3p"	63
"hsa-miR-22-3p"	29
"hsa-miR-22-3p"	7
"hsa-miR-22-3p"	4
"hsa-miR-22-5p"	4
"hsa-miR-22-5p"	89
"hsa-miR-22-5p"	124
"hsa-miR-22-5p"	8
"hsa-miR-22-5p"	1
"hsa-miR-221-3p"	1
"hsa-miR-221-3p"	13
"hsa-miR-221-3p"	302
"hsa-miR-221-3p"	4
"hsa-miR-221-3p"	653
"hsa-miR-221-3p"	1
"hsa-miR-221-3p"	1
"hsa-miR-221-3p"	357
"hsa-miR-221-3p"	191
"hsa-miR-221-3p"	3
"hsa-miR-221-3p"	75
"hsa-miR-221-3p"	2
"hsa-miR-221-3p"	3
"hsa-miR-221-5p"	1
"hsa-miR-221-5p"	1
"hsa-miR-221-5p"	1
"hsa-miR-221-5p"	2
"hsa-miR-221-5p"	1
"hsa-miR-221-5p"	1
NA	3
NA	2
NA	8
NA	4
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	2
"hsa-miR-222-3p"	58
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	40
"hsa-miR-222-3p"	84
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	27
"hsa-miR-222-3p"	74
"hsa-miR-222-3p"	41
"hsa-miR-222-3p"	1
"hsa-miR-222-3p"	10
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	5
"hsa-miR-222-5p"	7
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	2
"hsa-miR-222-5p"	18
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	6
"hsa-miR-222-5p"	1
"hsa-miR-222-5p"	1
"hsa-miR-223-5p"	3
"hsa-miR-223-5p"	4
"hsa-miR-223-5p"	1
"hsa-miR-223-5p"	3
"hsa-miR-223-5p"	4
"hsa-miR-223-3p"	9
"hsa-miR-223-3p"	3
"hsa-miR-223-3p"	6
"hsa-miR-223-3p"	13
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	1
"hsa-miR-223-3p"	206
"hsa-miR-223-3p"	111
"hsa-miR-223-3p"	254
"hsa-miR-223-3p"	1993
"hsa-miR-223-3p"	807
"hsa-miR-223-3p"	45
"hsa-miR-223-3p"	4
"hsa-miR-223-3p"	2
"hsa-miR-223-3p"	12
"hsa-miR-223-3p"	175
"hsa-miR-223-3p"	151
"hsa-miR-223-3p"	6
"hsa-miR-223-3p"	1
"hsa-miR-224-3p"	1
"hsa-miR-224-3p"	1
"hsa-miR-224-3p"	1
"hsa-miR-224-5p"	3
"hsa-miR-224-5p"	127
"hsa-miR-224-5p"	8
"hsa-miR-224-5p"	90
"hsa-miR-224-5p"	7
"hsa-miR-2277-5p"	1
"hsa-miR-2277-5p"	3
"hsa-miR-2355-3p"	6
"hsa-miR-2355-3p"	3
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	4
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	1
"hsa-miR-2355-3p"	1
"hsa-miR-2355-5p"	3
"hsa-miR-2355-5p"	3
"hsa-miR-2355-5p"	115
"hsa-miR-2355-5p"	7
"hsa-miR-2355-5p"	16
"hsa-miR-2355-5p"	6
"hsa-miR-2355-5p"	2
NA	2
NA	1
NA	1
NA	1
NA	2
"hsa-miR-23a-3p"	48
"hsa-miR-23a-3p"	21
"hsa-miR-23a-3p"	49
"hsa-miR-23a-3p"	2606
"hsa-miR-23a-3p"	1
"hsa-miR-23a-3p"	1
"hsa-miR-23a-3p"	1
"hsa-miR-23a-3p"	64
"hsa-miR-23a-3p"	5761
"hsa-miR-23a-3p"	8
"hsa-miR-23a-3p"	1
"hsa-miR-23a-3p"	39
"hsa-miR-23a-3p"	8044
"hsa-miR-23a-3p"	23
"hsa-miR-23a-3p"	14
"hsa-miR-23a-3p"	4731
"hsa-miR-23a-3p"	17
"hsa-miR-23a-3p"	1
"hsa-miR-23a-3p"	772
"hsa-miR-23a-3p"	3
"hsa-miR-23a-3p"	508
"hsa-miR-23a-3p"	4
"hsa-miR-23a-3p"	8
"hsa-miR-23a-3p"	1
"hsa-miR-23a-5p"	2
"hsa-miR-23a-5p"	4
"hsa-miR-23a-5p"	1
NA	1
"hsa-miR-23b-5p"	1
"hsa-miR-23b-5p"	2
"hsa-miR-23b-3p"	4
"hsa-miR-23b-3p"	2
"hsa-miR-23b-3p"	1
"hsa-miR-23b-3p"	3
"hsa-miR-23b-3p"	1
"hsa-miR-23b-3p"	4
"hsa-miR-23b-3p"	9
"hsa-miR-23b-3p"	508
"hsa-miR-23b-3p"	50
"hsa-miR-23b-3p"	451
"hsa-miR-23b-3p"	1475
"hsa-miR-23b-3p"	524
"hsa-miR-23b-3p"	370
"hsa-miR-23b-3p"	11
"hsa-miR-23b-3p"	7
"hsa-miR-23b-3p"	18
"hsa-miR-23b-3p"	39
"hsa-miR-23b-3p"	30
"hsa-miR-23b-3p"	15
NA	2
NA	7
NA	6
NA	3
"hsa-miR-24-1-5p"	1
"hsa-miR-24-1-5p"	6
"hsa-miR-24-1-5p"	1
"hsa-miR-24-1-5p"	1
"hsa-miR-24-1-5p"	3
"hsa-miR-24-1-5p"	8
"hsa-miR-24-1-5p"	6
"hsa-miR-24-1-5p"	1
"hsa-miR-24-1-5p"	2
"hsa-miR-24-1-5p"	1
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	2
"hsa-miR-24-3p"	2
"hsa-miR-24-3p"	16
"hsa-miR-24-3p"	4
"hsa-miR-24-3p"	4
"hsa-miR-24-3p"	3
"hsa-miR-24-3p"	21
"hsa-miR-24-3p"	115
"hsa-miR-24-3p"	429
"hsa-miR-24-3p"	291
"hsa-miR-24-3p"	2379
"hsa-miR-24-3p"	15
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	5
"hsa-miR-24-3p"	3
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	8
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	3
"hsa-miR-24-3p"	18
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	5
"hsa-miR-24-3p"	2554
"hsa-miR-24-3p"	3
"hsa-miR-24-3p"	304
"hsa-miR-24-3p"	8
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	372
"hsa-miR-24-3p"	7
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	141
"hsa-miR-24-3p"	23
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	1
"hsa-miR-24-3p"	2
"hsa-miR-24-3p"	1
"hsa-miR-24-2-5p"	2
"hsa-miR-24-2-5p"	21
"hsa-miR-24-2-5p"	2
"hsa-miR-24-2-5p"	1
"hsa-miR-24-2-5p"	28
"hsa-miR-24-2-5p"	22
"hsa-miR-24-2-5p"	14
"hsa-miR-24-2-5p"	1
"hsa-miR-24-2-5p"	3
"hsa-miR-24-2-5p"	2
NA	5
NA	2
NA	1
"hsa-miR-25-3p"	1
"hsa-miR-25-3p"	14
"hsa-miR-25-3p"	4
"hsa-miR-25-3p"	1
"hsa-miR-25-3p"	20
"hsa-miR-25-3p"	15100
"hsa-miR-25-3p"	1
"hsa-miR-25-3p"	1731
"hsa-miR-25-3p"	221
"hsa-miR-25-3p"	4
"hsa-miR-25-3p"	2
"hsa-miR-25-3p"	1
"hsa-miR-25-3p"	1
NA	1
NA	5
NA	1
"hsa-miR-2682-5p"	1
NA	1
"hsa-miR-26a-5p"	6
"hsa-miR-26a-5p"	189
"hsa-miR-26a-5p"	1454
"hsa-miR-26a-5p"	179
"hsa-miR-26a-5p"	960
"hsa-miR-26a-5p"	14
"hsa-miR-26a-5p"	91
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	4
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	1
"hsa-miR-26a-1-3p"	1
"hsa-miR-26a-1-3p"	2
"hsa-miR-26a-2-3p"	11
"hsa-miR-26a-2-3p"	3
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	7
"hsa-miR-26a-5p"	109
"hsa-miR-26a-5p"	14
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	979
"hsa-miR-26a-5p"	153
"hsa-miR-26a-5p"	1386
"hsa-miR-26a-5p"	218
"hsa-miR-26a-5p"	1
"hsa-miR-26a-5p"	5
"hsa-miR-26a-5p"	3
"hsa-miR-26a-5p"	1
NA	1
NA	3
NA	6
NA	7
NA	1
NA	6
NA	8
NA	2
"hsa-miR-26b-5p"	10
"hsa-miR-26b-5p"	94
"hsa-miR-26b-5p"	227
"hsa-miR-26b-5p"	1108
"hsa-miR-26b-5p"	33
"hsa-miR-26b-5p"	1
"hsa-miR-26b-5p"	1
"hsa-miR-26b-5p"	2
"hsa-miR-26b-3p"	2
"hsa-miR-26b-3p"	1
"hsa-miR-26b-3p"	11
"hsa-miR-26b-3p"	45
"hsa-miR-26b-3p"	8
"hsa-miR-26b-3p"	1
"hsa-miR-27a-3p"	13
"hsa-miR-27a-3p"	3437
"hsa-miR-27a-3p"	2
"hsa-miR-27a-3p"	5233
"hsa-miR-27a-3p"	173
"hsa-miR-27a-3p"	98
"hsa-miR-27a-3p"	14
NA	2
"hsa-miR-27a-5p"	3
"hsa-miR-27a-5p"	62
"hsa-miR-27a-5p"	5
"hsa-miR-27a-5p"	1
NA	1
NA	63
NA	1
NA	2
NA	1
"hsa-miR-27b-5p"	6
"hsa-miR-27b-5p"	1
"hsa-miR-27b-5p"	1
"hsa-miR-27b-5p"	17
"hsa-miR-27b-5p"	2
"hsa-miR-27b-5p"	1
"hsa-miR-27b-3p"	3
"hsa-miR-27b-3p"	9
"hsa-miR-27b-3p"	14
"hsa-miR-27b-3p"	1
"hsa-miR-27b-3p"	14
"hsa-miR-27b-3p"	98
"hsa-miR-27b-3p"	155
"hsa-miR-27b-3p"	1670
"hsa-miR-27b-3p"	1924
"hsa-miR-27b-3p"	323
"hsa-miR-27b-3p"	1
"hsa-miR-28-5p"	1
"hsa-miR-28-5p"	1
"hsa-miR-28-5p"	5
"hsa-miR-28-5p"	1
"hsa-miR-28-5p"	3
"hsa-miR-28-5p"	26
"hsa-miR-28-5p"	303
"hsa-miR-28-5p"	127
"hsa-miR-28-5p"	10
"hsa-miR-28-5p"	1
"hsa-miR-28-5p"	1
"hsa-miR-28-3p"	2
"hsa-miR-28-3p"	4
"hsa-miR-28-3p"	4
"hsa-miR-28-3p"	99
"hsa-miR-28-3p"	2393
"hsa-miR-28-3p"	10310
"hsa-miR-28-3p"	703
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	25
"hsa-miR-28-3p"	150
"hsa-miR-28-3p"	986
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	1
"hsa-miR-28-3p"	30
"hsa-miR-28-3p"	63
"hsa-miR-28-3p"	2
"hsa-miR-296-3p"	1
"hsa-miR-296-3p"	1
"hsa-miR-296-3p"	4
"hsa-miR-296-3p"	1
"hsa-miR-296-5p"	1
"hsa-miR-296-5p"	4
"hsa-miR-296-5p"	2
"hsa-miR-296-5p"	1
NA	1
NA	2
NA	1
NA	2
NA	3
NA	4
NA	1
"hsa-miR-299-5p"	3
"hsa-miR-299-5p"	17
"hsa-miR-299-5p"	4
"hsa-miR-299-5p"	21
"hsa-miR-299-5p"	8
"hsa-miR-299-5p"	1
"hsa-miR-299-3p"	4
"hsa-miR-299-3p"	1
"hsa-miR-299-3p"	1
"hsa-miR-299-3p"	1
"hsa-miR-299-3p"	6
"hsa-miR-299-3p"	7
"hsa-miR-29a-3p"	2
"hsa-miR-29a-3p"	544
"hsa-miR-29a-3p"	22
"hsa-miR-29a-3p"	1
"hsa-miR-29a-3p"	6338
"hsa-miR-29a-3p"	288
"hsa-miR-29a-3p"	1
"hsa-miR-29a-3p"	3
"hsa-miR-29a-3p"	16836
"hsa-miR-29a-3p"	3664
"hsa-miR-29a-3p"	1654
"hsa-miR-29a-3p"	552
"hsa-miR-29a-3p"	1172
"hsa-miR-29a-3p"	212
"hsa-miR-29a-3p"	27
"hsa-miR-29a-3p"	23
"hsa-miR-29a-3p"	7
"hsa-miR-29a-5p"	3
"hsa-miR-29a-5p"	19
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	27
"hsa-miR-29a-5p"	1
"hsa-miR-29a-5p"	1
"hsa-miR-29b-3p"	2
"hsa-miR-29b-3p"	1518
"hsa-miR-29b-3p"	56
"hsa-miR-29b-3p"	174
"hsa-miR-29b-3p"	31
"hsa-miR-29b-3p"	77
"hsa-miR-29b-3p"	19
"hsa-miR-29b-3p"	63
"hsa-miR-29b-3p"	14
"hsa-miR-29b-1-5p"	1
"hsa-miR-29b-1-5p"	2
"hsa-miR-29b-1-5p"	2
"hsa-miR-29b-1-5p"	4
"hsa-miR-29b-1-5p"	11
"hsa-miR-29b-1-5p"	1
"hsa-miR-29b-3p"	3
"hsa-miR-29b-3p"	1
"hsa-miR-29b-3p"	2
"hsa-miR-29b-3p"	2
"hsa-miR-29b-3p"	1505
"hsa-miR-29b-3p"	63
"hsa-miR-29b-3p"	3
"hsa-miR-29b-3p"	185
"hsa-miR-29b-3p"	29
"hsa-miR-29b-3p"	93
"hsa-miR-29b-3p"	22
"hsa-miR-29b-3p"	67
"hsa-miR-29b-3p"	13
"hsa-miR-29b-3p"	1
"hsa-miR-29b-3p"	1
"hsa-miR-29b-3p"	2
"hsa-miR-29b-3p"	1
"hsa-miR-29b-2-5p"	1
"hsa-miR-29b-2-5p"	1
"hsa-miR-29b-2-5p"	3
"hsa-miR-29b-2-5p"	36
"hsa-miR-29b-2-5p"	2
"hsa-miR-29b-2-5p"	25
"hsa-miR-29b-2-5p"	1
"hsa-miR-29c-3p"	1
"hsa-miR-29c-3p"	14
"hsa-miR-29c-3p"	563
"hsa-miR-29c-3p"	2080
"hsa-miR-29c-3p"	11
"hsa-miR-29c-3p"	580
"hsa-miR-29c-3p"	1
"hsa-miR-29c-3p"	1
"hsa-miR-29c-3p"	862
"hsa-miR-29c-3p"	8
"hsa-miR-29c-3p"	10
"hsa-miR-29c-3p"	1
"hsa-miR-29c-5p"	5
"hsa-miR-29c-5p"	22
"hsa-miR-29c-5p"	2
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	2
"hsa-miR-29c-5p"	3
"hsa-miR-29c-5p"	2
"hsa-miR-29c-5p"	3
"hsa-miR-29c-5p"	3
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	1
"hsa-miR-29c-5p"	8
"hsa-miR-29c-5p"	1
"hsa-miR-301a-3p"	3
"hsa-miR-301a-3p"	11
"hsa-miR-301a-3p"	10
"hsa-miR-301a-5p"	1
"hsa-miR-301a-5p"	2
NA	1
"hsa-miR-301b"	1
"hsa-miR-301b"	1
"hsa-miR-3064-3p"	1
"hsa-miR-3064-3p"	2
"hsa-miR-3065-5p"	1
"hsa-miR-3065-3p"	4
"hsa-miR-3065-3p"	20
"hsa-miR-3065-3p"	5
"hsa-miR-3074-5p"	2
"hsa-miR-3074-5p"	5
"hsa-miR-3074-5p"	1
"hsa-miR-3074-5p"	1
"hsa-miR-30a-3p"	793
"hsa-miR-30a-3p"	169
"hsa-miR-30a-3p"	22
"hsa-miR-30a-3p"	2230
"hsa-miR-30a-3p"	8067
"hsa-miR-30a-3p"	1
"hsa-miR-30a-3p"	6
"hsa-miR-30a-3p"	1178
"hsa-miR-30a-3p"	6378
"hsa-miR-30a-3p"	2
"hsa-miR-30a-3p"	136
"hsa-miR-30a-3p"	1422
"hsa-miR-30a-3p"	19
"hsa-miR-30a-3p"	384
"hsa-miR-30a-3p"	45
"hsa-miR-30a-3p"	2
"hsa-miR-30a-3p"	1
"hsa-miR-30a-5p"	1
"hsa-miR-30a-5p"	1
"hsa-miR-30a-5p"	4
"hsa-miR-30a-5p"	2
"hsa-miR-30a-5p"	7
"hsa-miR-30a-5p"	127
"hsa-miR-30a-5p"	7025
"hsa-miR-30a-5p"	60
"hsa-miR-30a-5p"	13141
"hsa-miR-30a-5p"	4
"hsa-miR-30a-5p"	1
"hsa-miR-30a-5p"	2
"hsa-miR-30a-5p"	161
"hsa-miR-30a-5p"	54721
"hsa-miR-30a-5p"	4
"hsa-miR-30a-5p"	3296
"hsa-miR-30a-5p"	2
"hsa-miR-30a-5p"	503
"hsa-miR-30a-5p"	1
"hsa-miR-30a-5p"	374
"hsa-miR-30a-5p"	1
"hsa-miR-30a-5p"	1
NA	1
"hsa-miR-30b-3p"	1
"hsa-miR-30b-3p"	1
"hsa-miR-30b-3p"	3
"hsa-miR-30b-5p"	1
"hsa-miR-30b-5p"	1
"hsa-miR-30b-5p"	925
"hsa-miR-30b-5p"	233
"hsa-miR-30b-5p"	40
"hsa-miR-30b-5p"	1
"hsa-miR-30b-5p"	2
"hsa-miR-30c-5p"	1
"hsa-miR-30c-5p"	7
"hsa-miR-30c-5p"	2
"hsa-miR-30c-5p"	88
"hsa-miR-30c-5p"	101
"hsa-miR-30c-5p"	296
"hsa-miR-30c-5p"	296
"hsa-miR-30c-1-3p"	1
"hsa-miR-30c-2-3p"	2
"hsa-miR-30c-2-3p"	12
"hsa-miR-30c-2-3p"	1
"hsa-miR-30c-2-3p"	223
"hsa-miR-30c-2-3p"	1
"hsa-miR-30c-5p"	294
"hsa-miR-30c-5p"	310
"hsa-miR-30c-5p"	1
"hsa-miR-30c-5p"	84
"hsa-miR-30c-5p"	91
"hsa-miR-30c-5p"	7
"hsa-miR-30c-5p"	9
"hsa-miR-30c-5p"	1
NA	2
NA	1
"hsa-miR-30d-3p"	2
"hsa-miR-30d-3p"	4
"hsa-miR-30d-3p"	4
"hsa-miR-30d-3p"	1
"hsa-miR-30d-3p"	6
"hsa-miR-30d-3p"	2
"hsa-miR-30d-5p"	1
"hsa-miR-30d-5p"	1
"hsa-miR-30d-5p"	844
"hsa-miR-30d-5p"	1564
"hsa-miR-30d-5p"	1
"hsa-miR-30d-5p"	19636
"hsa-miR-30d-5p"	491
"hsa-miR-30d-5p"	240
"hsa-miR-30d-5p"	197
NA	5
NA	3
"hsa-miR-30e-5p"	7
"hsa-miR-30e-5p"	2955
"hsa-miR-30e-5p"	133
"hsa-miR-30e-5p"	362
"hsa-miR-30e-5p"	4557
"hsa-miR-30e-5p"	2873
"hsa-miR-30e-5p"	989
"hsa-miR-30e-5p"	3
"hsa-miR-30e-5p"	1
"hsa-miR-30e-5p"	5
"hsa-miR-30e-5p"	15
"hsa-miR-30e-5p"	11
"hsa-miR-30e-5p"	150
"hsa-miR-30e-5p"	737
"hsa-miR-30e-5p"	1267
"hsa-miR-30e-5p"	59
"hsa-miR-30e-5p"	31
"hsa-miR-30e-5p"	2
"hsa-miR-30e-5p"	2
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	6
"hsa-miR-30e-3p"	22
"hsa-miR-30e-3p"	5
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	3
"hsa-miR-30e-3p"	13
"hsa-miR-30e-3p"	333
"hsa-miR-30e-3p"	2035
"hsa-miR-30e-3p"	6257
"hsa-miR-30e-3p"	6284
"hsa-miR-30e-3p"	10
"hsa-miR-30e-3p"	17
"hsa-miR-30e-3p"	82
"hsa-miR-30e-3p"	143
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	1
"hsa-miR-30e-3p"	2
"hsa-miR-30e-3p"	1
"hsa-miR-31-3p"	2
"hsa-miR-31-3p"	14
"hsa-miR-31-3p"	1
"hsa-miR-31-3p"	3
"hsa-miR-31-3p"	7
"hsa-miR-31-3p"	26
"hsa-miR-31-3p"	104
"hsa-miR-31-3p"	13
"hsa-miR-31-3p"	5
"hsa-miR-31-3p"	1
"hsa-miR-31-3p"	1
"hsa-miR-31-5p"	1
"hsa-miR-31-5p"	1
"hsa-miR-31-5p"	3
"hsa-miR-31-5p"	94
"hsa-miR-31-5p"	94
"hsa-miR-31-5p"	1
"hsa-miR-31-5p"	16
"hsa-miR-31-5p"	2
NA	1
NA	5
NA	1
"hsa-miR-3116"	1
"hsa-miR-3117-3p"	1
"hsa-miR-3127-5p"	2
"hsa-miR-3127-5p"	6
"hsa-miR-3129-5p"	1
"hsa-miR-3130-3p"	1
"hsa-miR-3130-5p"	2
"hsa-miR-3130-5p"	1
"hsa-miR-3130-5p"	3
"hsa-miR-3130-5p"	7
"hsa-miR-3130-3p"	1
"hsa-miR-3130-3p"	1
"hsa-miR-3131"	1
"hsa-miR-3136-5p"	1
"hsa-miR-3137"	1
NA	1
"hsa-miR-3140-3p"	2
"hsa-miR-3149"	1
"hsa-miR-3149"	1
"hsa-miR-3150b-3p"	1
"hsa-miR-3150b-3p"	2
"hsa-miR-3152-5p"	1
"hsa-miR-3152-5p"	6
NA	1
"hsa-miR-3157-5p"	1
"hsa-miR-3157-5p"	1
"hsa-miR-3161"	2
"hsa-miR-3161"	10
"hsa-miR-3170"	4
NA	1
"hsa-miR-3173-5p"	1
"hsa-miR-3174"	1
NA	1
"hsa-miR-3176"	1
"hsa-miR-3176"	1
"hsa-miR-3189-3p"	3
"hsa-miR-3191-3p"	1
"hsa-miR-3191-3p"	1
"hsa-miR-3191-5p"	1
"hsa-miR-3193"	1
"hsa-miR-3193"	2
"hsa-miR-3199"	1
"hsa-miR-32-3p"	2
"hsa-miR-32-3p"	1
"hsa-miR-32-5p"	1
"hsa-miR-32-5p"	10
"hsa-miR-32-5p"	52
"hsa-miR-32-5p"	1
"hsa-miR-32-5p"	38
"hsa-miR-32-5p"	1
"hsa-miR-32-5p"	2
NA	6
NA	1
NA	2
"hsa-miR-3200-3p"	3
"hsa-miR-3200-3p"	6
"hsa-miR-320a"	4
"hsa-miR-320a"	4
"hsa-miR-320a"	1
"hsa-miR-320a"	3
"hsa-miR-320a"	12
"hsa-miR-320a"	31
"hsa-miR-320a"	1
"hsa-miR-320a"	1
"hsa-miR-320a"	3
"hsa-miR-320a"	24
"hsa-miR-320a"	130
"hsa-miR-320a"	2
"hsa-miR-320a"	4
